# time[us], force_in1[N], force_in2[N], force_out1[N], force_out2[N]
-5.604421046206434767e+02 1.672297738683251156e+00 2.278088286853408029e+00 8.097760952494072129e+00 -1.011935684632267751e+01
-5.594420741012024791e+02 4.961648614433150861e+00 1.606099432929827042e+00 9.527257921738613078e+00 -9.330297178670761582e+00
-5.584420435817614816e+02 8.650610833961373203e+00 7.558710292554245147e-02 1.044879459199714233e+01 -8.262060613055485447e+00
-5.574420130623207115e+02 1.210009124360260735e+01 -2.021769140338887549e+00 1.062322842774613108e+01 -7.094040931817441553e+00
-5.564419825428799413e+02 1.463280615999442702e+01 -4.304369924463138375e+00 1.000980485383273333e+01 -6.002952124709071136e+00
-5.554419520234389438e+02 1.566794192929823737e+01 -6.453638899512762706e+00 8.809718871233236825e+00 -5.086382971845289980e+00
-5.544419215039979463e+02 1.487679397115698166e+01 -8.300526273379434272e+00 7.384573554483101709e+00 -4.340248802825017016e+00
-5.534418909845571761e+02 1.233404406363567496e+01 -9.802087773946466243e+00 6.101742441067174560e+00 -3.709842464215094449e+00
-5.524418604651164060e+02 8.594777196554975518e+00 -1.095017296398034823e+01 5.211199485039345269e+00 -3.176329200075600045e+00
-5.514418299456754085e+02 4.612633070193072449e+00 -1.170360142635001566e+01 4.815389172089985514e+00 -2.809860127903348825e+00
-5.504417994262344109e+02 1.470417929192713302e+00 -1.200450110790893099e+01 4.905978546783805960e+00 -2.742123221214481710e+00
-5.494417689067936408e+02 3.184061283696304478e-03 -1.185877109906692262e+01 5.399456714801079471e+00 -3.072554889007495404e+00
-5.484417383873528706e+02 4.796784635342422609e-01 -1.140268437172366767e+01 6.132994372117210879e+00 -3.774005738389980991e+00
-5.474417078679118731e+02 2.502942897272085521e+00 -1.089072223414444984e+01 6.842793637232596815e+00 -4.663021823556671386e+00
-5.464416773484708756e+02 5.189498766544417663e+00 -1.060487406638815955e+01 7.182880610200084170e+00 -5.455304778582332759e+00
-5.454416468290301054e+02 7.544662073779475620e+00 -1.073884128457538267e+01 6.816530059001066455e+00 -5.878856234144674175e+00
-5.444416163095893353e+02 8.851859260693251130e+00 -1.131481557726499787e+01 5.548740249880871112e+00 -5.790561894142181032e+00
-5.434415857901483378e+02 8.899861861271679331e+00 -1.216597591437951209e+01 3.432775469194068840e+00 -5.239559707330584182e+00
-5.424415552707073402e+02 7.975440343595677994e+00 -1.299287274462411368e+01 8.004904039019831163e-01 -4.444542999782358450e+00
-5.414415247512665701e+02 6.668777873511004373e+00 -1.347642406614618693e+01 -1.800206728645388887e+00 -3.696075907308917330e+00
-5.404414942318257999e+02 5.600179857645395387e+00 -1.340149943874045668e+01 -3.751141426170137461e+00 -3.232861262670616131e+00
-5.394414637123848024e+02 5.176616950669190587e+00 -1.272942260939651504e+01 -4.557755556064889468e+00 -3.148918491412532550e+00
-5.384414331929438049e+02 5.460655090396397071e+00 -1.157770221594804738e+01 -4.030946892772944601e+00 -3.368851262573599126e+00
-5.374414026735030347e+02 6.191325417750586091e+00 -1.012390993157219476e+01 -2.387031986351803692e+00 -3.696977280425536083e+00
-5.364413721540622646e+02 6.932087387026023784e+00 -8.509219267680549592e+00 -2.125110958534481842e-01 -3.915425290123241808e+00
-5.354413416346212671e+02 7.264413242187321984e+00 -6.815265791859610012e+00 1.714797423292531153e+00 -3.886172297247193708e+00
-5.344413111151802696e+02 6.939417811325151675e+00 -5.115631249062256636e+00 2.693303676795221424e+00 -3.611375326338583047e+00
-5.334412805957394994e+02 5.943415091454443022e+00 -3.532768426472152168e+00 2.350286776423384349e+00 -3.226383108840956027e+00
-5.324412500762987293e+02 4.482616532556638056e+00 -2.238738985171676799e+00 7.785482325821962979e-01 -2.931282562236869449e+00
-5.314412195568577317e+02 2.913511119177225606e+00 -1.406282114281662388e+00 -1.493792035145000030e+00 -2.895611194286449752e+00
-5.304411890374167342e+02 1.643136740699824072e+00 -1.158400357434036465e+00 -3.687961136518154159e+00 -3.184279093590845822e+00
-5.294411585179759641e+02 1.020087970752537210e+00 -1.539190486476521347e+00 -5.047995970846506530e+00 -3.742494530539191455e+00
-5.284411279985351939e+02 1.240633358315599510e+00 -2.486333165910223464e+00 -5.106811946209676378e+00 -4.444207529304534887e+00
-5.274410974790941964e+02 2.293687548848790669e+00 -3.791011647778241844e+00 -3.854002760999692523e+00 -5.170404322574512435e+00
-5.264410669596531989e+02 3.958540633684791921e+00 -5.081226758252658904e+00 -1.746790627314869448e+00 -5.868230336434743677e+00
-5.254410364402124287e+02 5.859265369879770091e+00 -5.894040777091795746e+00 4.526305447659396686e-01 -6.559170596372876361e+00
-5.244410059207716586e+02 7.569989667885333340e+00 -5.854717528428224682e+00 1.969293281827633857e+00 -7.297131107229816394e+00
-5.234409754013306610e+02 8.745134173442730585e+00 -4.881043986219829378e+00 2.320243865374385983e+00 -8.102590586202810030e+00
-5.224409448818896635e+02 9.225402876000583063e+00 -3.277989914043793807e+00 1.493949483859820848e+00 -8.909025639738393565e+00
-5.214409143624488934e+02 9.068863970598522783e+00 -1.644889551742911404e+00 -6.562207510527018339e-02 -9.555917122689388421e+00
-5.204408838430081232e+02 8.487236634591296180e+00 -6.350849977073645958e-01 -1.641125730138887073e+00 -9.846532029546080977e+00
-5.194408533235671257e+02 7.716099314108562979e+00 -6.887093797384121752e-01 -2.504521362621402680e+00 -9.651489486009499075e+00
-5.184408228041261282e+02 6.888369857177971234e+00 -1.860732321308439463e+00 -2.165696209258343163e+00 -8.996584942518834893e+00
-5.174407922846853580e+02 5.984545501973888015e+00 -3.809653720183089121e+00 -5.240928255818259052e-01 -8.067331657336524131e+00
-5.164407617652445879e+02 4.888342023473672526e+00 -5.935109328436483089e+00 2.125623408553667382e+00 -7.114575826378194634e+00
-5.154407312458035904e+02 3.511230828587883934e+00 -7.591581161254175036e+00 5.219613762790734413e+00 -6.318817281653283047e+00
-5.144407007263625928e+02 1.914217395403572164e+00 -8.288205321638113077e+00 8.110427468123418748e+00 -5.701696563361815073e+00
-5.134406702069218227e+02 3.662254215667549717e-01 -7.810231027376182134e+00 1.023270935631591172e+01 -5.137304698902583233e+00
-5.124406396874810525e+02 -6.912034455437988667e-01 -6.240170814405249899e+00 1.121004477608562055e+01 -4.450982932912954659e+00
-5.114406091680400550e+02 -7.743408776661330206e-01 -3.894982724222708192e+00 1.090820434925898752e+01 -3.550459361800741842e+00
-5.104405786485990575e+02 4.500301250780031626e-01 -1.220882434130587946e+00 9.453847148887565055e+00 -2.526309634609483545e+00
-5.094405481291582873e+02 2.982385658165673803e+00 1.309132156285868209e+00 7.218743244129653291e+00 -1.669014657335186502e+00
-5.084405176097175172e+02 6.407934837322091681e+00 3.272428474676718491e+00 4.744718126859838847e+00 -1.375108285467284919e+00
-5.074404870902765197e+02 9.969623828245262942e+00 4.356174789732088826e+00 2.593429898879887840e+00 -1.967047572284273294e+00
-5.064404565708355221e+02 1.278291164544738301e+01 4.413320157437810920e+00 1.159759417650900071e+00 -3.514170312007345753e+00
-5.054404260513947520e+02 1.411600433946248145e+01 3.508661405074528172e+00 5.403620494312234568e-01 -5.760303998639878742e+00
-5.044403955319539818e+02 1.363354692213761510e+01 1.930486375979998614e+00 5.348835477903380875e-01 -8.203830822538989764e+00
-5.034403650125129843e+02 1.151401550148175623e+01 1.464801772267066426e-01 7.785414078707544316e-01 -1.028114608585936551e+01
-5.024403344930719868e+02 8.395127494655243439e+00 -1.300594702109800327e+00 9.315072453906476646e-01 -1.155390236302275930e+01
-5.014403039736312166e+02 5.170421700277531230e+00 -1.937225435096286752e+00 8.340226697253614319e-01 -1.182234621118825935e+01
-5.004402734541904465e+02 2.723254939204301728e+00 -1.495646327942312226e+00 5.651969026707536203e-01 -1.114152255923666601e+01
-4.994402429347494490e+02 1.697128215637361048e+00 1.451211118135503804e-02 3.862417457534114140e-01 -9.758563737958215967e+00
-4.984402124153084515e+02 2.358643997981562546e+00 2.329778766764996512e+00 5.924421813410961635e-01 -8.008992814532179594e+00
-4.974401818958676813e+02 4.559541714178437566e+00 5.032059808436993187e+00 1.337744228236830590e+00 -6.216006629900232561e+00
-4.964401513764269112e+02 7.785909271396771913e+00 7.666400394872499469e+00 2.514969235002316506e+00 -4.626548543574178218e+00
-4.954401208569859136e+02 1.128324877283261252e+01 9.825566109313070839e+00 3.754370609773540313e+00 -3.389996577210021123e+00
-4.944400903375449161e+02 1.423904684548476851e+01 1.119247163499345099e+01 4.547922885553719041e+00 -2.558727380320234168e+00
-4.934400598181041460e+02 1.598952166823026566e+01 1.156752494027346323e+01 4.447049595637678543e+00 -2.089326778049253264e+00
-4.924400292986633758e+02 1.620309124741469375e+01 1.090169858814843806e+01 3.250174914459494246e+00 -1.846263438571974280e+00
-4.914399987792223783e+02 1.497991822582996768e+01 9.320689970059470753e+00 1.106296685785233436e+00 -1.627268105468399950e+00
-4.904399682597813808e+02 1.280831823082267107e+01 7.104079483739609735e+00 -1.501735688922890555e+00 -1.221884389142672722e+00
-4.894399377403406106e+02 1.036488124865213933e+01 4.602906540756335652e+00 -3.891703993254378435e+00 -4.919047814645555183e-01
-4.884399072208998405e+02 8.232606011208089214e+00 2.124857856789151622e+00 -5.399416757229591468e+00 5.553656961829736005e-01
-4.874398767014588429e+02 6.676958574436302918e+00 -1.544510056837779255e-01 -5.607179476541731766e+00 1.733737144453276757e+00
-4.864398461820178454e+02 5.596061886476275227e+00 -2.209025693691397230e+00 -4.487951863468126135e+00 2.706090109827999246e+00
-4.854398156625770753e+02 4.655859263681698224e+00 -4.103993526194490649e+00 -2.404569309312740266e+00 3.074617399447317823e+00
-4.844397851431363051e+02 3.518342147366567474e+00 -5.892970686737241337e+00 1.659937200505217508e-02 2.515220615595289644e+00
-4.834397546236953076e+02 2.045080529971176286e+00 -7.523405814525891522e+00 2.071393926808251962e+00 9.217547254975874127e-01
-4.824397241042543101e+02 4.015445646986816053e-01 -8.800594575026053690e+00 3.172705555321203352e+00 -1.492458267564305885e+00
-4.814396935848135399e+02 -9.613222330570527774e-01 -9.433172530119863453e+00 3.025524492895402595e+00 -4.196907334170173698e+00
-4.804396630653727698e+02 -1.444963538039800266e+00 -9.140746894392455246e+00 1.739304009059156497e+00 -6.483801992342285381e+00
-4.794396325459317723e+02 -5.311328865731901328e-01 -7.775234005051950170e+00 -1.818115729756991650e-01 -7.713507890271388945e+00
-4.784396020264907747e+02 1.976747178437737951e+00 -5.405157965788540686e+00 -2.002447834723729336e+00 -7.567009836184252158e+00
-4.774395715070500046e+02 5.813574471213979855e+00 -2.330226445600088070e+00 -3.029731697438204030e+00 -6.189100698482970841e+00
-4.764395409876092344e+02 1.030273967542372482e+01 9.771277886485297826e-01 -2.877659152489920213e+00 -4.150298893953581647e+00
-4.754395104681682369e+02 1.458677864478024588e+01 3.975979462801588316e+00 -1.590239034517135996e+00 -2.232628467490144430e+00
-4.744394799487272394e+02 1.792191549722567601e+01 6.165937342545807276e+00 4.302619096849882308e-01 -1.117383617842836241e+00
-4.734394494292864692e+02 1.988830278458785017e+01 7.173908809521802432e+00 2.628949417599205418e+00 -1.099621329455005458e+00
-4.724394189098456991e+02 2.043595551812153843e+01 6.817452287620978879e+00 4.517018415510712259e+00 -1.955229849237213546e+00
-4.714393883904047016e+02 1.979584368198452538e+01 5.153936373982028307e+00 5.810203536508483424e+00 -3.027199717029975368e+00
-4.704393578709637040e+02 1.834820189957283176e+01 2.511831072866316905e+00 6.455596473789300127e+00 -3.496655661563869533e+00
-4.694393273515229339e+02 1.651861353218123440e+01 -5.213214212252481605e-01 6.560990489740016862e+00 -2.716213274464402527e+00
-4.684392968320821637e+02 1.470976556469188701e+01 -3.190616029289865985e+00 6.276665625609064492e+00 -4.591780791245321791e-01
-4.674392663126411662e+02 1.324215093749043781e+01 -4.761877819583491878e+00 5.707781942052565505e+00 3.011955682077466445e+00
-4.664392357932001687e+02 1.229336836484798212e+01 -4.766668364556628568e+00 4.916152039835173682e+00 7.063435900336656914e+00
-4.654392052737593986e+02 1.186080288857359122e+01 -3.201983324138132581e+00 3.994202432598203512e+00 1.092060670417200896e+01
-4.644391747543186284e+02 1.178338610609564441e+01 -5.673219004969386470e-01 3.126905737235539107e+00 1.390531154512136069e+01
-4.634391442348776309e+02 1.183001509129180739e+01 2.311283475397843290e+00 2.566231110022175965e+00 1.559645177769789548e+01
-4.624391137154366334e+02 1.181715539307701235e+01 4.597905794896393950e+00 2.518446467857494042e+00 1.588297477726984397e+01
-4.614390831959958632e+02 1.169299330989322883e+01 5.742414234375535109e+00 3.015790608889194591e+00 1.493013103907601469e+01
-4.604390526765550931e+02 1.153890047840038946e+01 5.618965813933910702e+00 3.851018529782815225e+00 1.310024629247292616e+01
-4.594390221571140955e+02 1.148385936630267423e+01 4.486491514992967389e+00 4.608180948659409637e+00 1.085697052203540736e+01
-4.584389916376730980e+02 1.158265177361588805e+01 2.843107637104306029e+00 4.781575232158005839e+00 8.664146789244149716e+00
-4.574389611182323279e+02 1.174150125207325601e+01 1.250359006788132943e+00 3.954303187569256917e+00 6.887217136327613787e+00
-4.564389305987915577e+02 1.175388669096543381e+01 1.639640393044670130e-01 1.982254139618128130e+00 5.711693950712584567e+00
-4.554389000793505602e+02 1.143764247556904223e+01 -2.032115806501582078e-01 -8.970222890104194713e-01 5.100115565727906031e+00
-4.544388695599095627e+02 1.078963649329793206e+01 6.097263228867377816e-02 -4.096944567850984598e+00 4.811238627064950535e+00
-4.534388390404687925e+02 1.005089396636138588e+01 6.360836779256436868e-01 -6.857993042242263471e+00 4.493151287168060115e+00
-4.524388085210280224e+02 9.623165826048891702e+00 1.150939503884071957e+00 -8.495160127348908574e+00 3.829443763179002147e+00
-4.514387780015870248e+02 9.868986129804820706e+00 1.382369289326555117e+00 -8.611482143450736260e+00 2.681682479577425671e+00
-4.504387474821460273e+02 1.090145348602580988e+01 1.348801839887678655e+00 -7.202000638713192515e+00 1.163283826691893452e+00
-4.494387169627052572e+02 1.248003324502114353e+01 1.247993008386439451e+00 -4.635733562166381994e+00 -3.884438410045205625e-01
-4.484386864432644870e+02 1.407359043535820575e+01 1.296623452695688794e+00 -1.544569350151407505e+00 -1.525048827177912125e+00
-4.474386559238234895e+02 1.506878961863789712e+01 1.585643023286030795e+00 1.346447024627439593e+00 -1.832746898684128434e+00
-4.464386254043824920e+02 1.503454256500537234e+01 2.037769497583004075e+00 3.408347315646410358e+00 -1.058711257440749787e+00
-4.454385948849417218e+02 1.392789755324631606e+01 2.477005942988622422e+00 4.261725304407388393e+00 8.110878416329748708e-01
-4.444385643655009517e+02 1.214810047062723974e+01 2.752202367932294891e+00 3.842963431228485049e+00 3.528986683385718859e+00
-4.434385338460599542e+02 1.040486969630123504e+01 2.836648886641039535e+00 2.371775872549363395e+00 6.618888671995931006e+00
-4.424385033266189566e+02 9.447598891765593976e+00 2.851516586097120332e+00 2.553500633559956934e-01 9.469997926201388694e+00
-4.414384728071781865e+02 9.771666612478135505e+00 3.003793319632733105e+00 -2.021727215785855236e+00 1.148658053614379426e+01
-4.404384422877374163e+02 1.143337662655275722e+01 3.467102980870736761e+00 -3.995863966552492652e+00 1.225979003912867604e+01
-4.394384117682964188e+02 1.404866745945753514e+01 4.260172687736334396e+00 -5.311198944756866602e+00 1.169448268137301383e+01
-4.384383812488554213e+02 1.695572837672832378e+01 5.186561939424383816e+00 -5.792903229253643538e+00 1.002553990302867071e+01
-4.374383507294146511e+02 1.944919659562940950e+01 5.878119162648318685e+00 -5.485903045834773728e+00 7.713620600160455254e+00
-4.364383202099738810e+02 2.098388803072395348e+01 5.931805555370433858e+00 -4.631493562076581583e+00 5.281106271217821835e+00
-4.354382896905328835e+02 2.128940717894813517e+01 5.074193648098058951e+00 -3.576968997886122548e+00 3.171852511392429630e+00
-4.344382591710918859e+02 2.039075292077156476e+01 3.273395394034186889e+00 -2.654748500583159032e+00 1.679863760839124032e+00
-4.334382286516511158e+02 1.856164324587245673e+01 7.556207280162724471e-01 -2.089574984652363021e+00 9.404077784879844026e-01
-4.324381981322103456e+02 1.624266640725740629e+01 -2.060518034391642050e+00 -1.962687992630290923e+00 9.551485724184139992e-01
-4.314381676127693481e+02 1.394371259240695515e+01 -4.666091819889568448e+00 -2.209639844044141377e+00 1.624541019843555922e+00
-4.304381370933283506e+02 1.213323096538537449e+01 -6.560026052030617727e+00 -2.622069924154339926e+00 2.765446628513590355e+00
-4.294381065738875805e+02 1.111854668150133918e+01 -7.333057476232616168e+00 -2.870638526861694295e+00 4.104669905256772111e+00
-4.284380760544468103e+02 1.094859573514146511e+01 -6.751611406570026119e+00 -2.593646180852011263e+00 5.269906124648308321e+00
-4.274380455350058128e+02 1.139214172855302465e+01 -4.847405674893567884e+00 -1.552721941444897613e+00 5.827412114088240891e+00
-4.264380150155648153e+02 1.202607893134327988e+01 -1.982057536567325196e+00 2.202667767423264755e-01 5.402956552870533891e+00
-4.254379844961240451e+02 1.241330590725309513e+01 1.168516693455161848e+00 2.393680364214666234e+00 3.861724251808199782e+00
-4.244379539766832750e+02 1.229266546445110464e+01 3.746833124237973767e+00 4.473535813668782168e+00 1.454384070925826888e+00
-4.234379234572422774e+02 1.168416766663435169e+01 4.949239222999922916e+00 6.038873303479103782e+00 -1.180778429517180594e+00
-4.224378929378012799e+02 1.085435213501052942e+01 4.292283387664618033e+00 6.929536622125509915e+00 -3.208267223767214738e+00
-4.214378624183605098e+02 1.016984636398080610e+01 1.803528285840098055e+00 7.277970201458705546e+00 -3.917561765105597171e+00
-4.204378318989197396e+02 9.930023966035379956e+00 -1.951761351161446223e+00 7.386208237877339933e+00 -3.028874526163084280e+00
-4.194378013794787421e+02 1.026269140128121826e+01 -6.025126213970652955e+00 7.536717068384278129e+00 -8.254826007790955211e-01
-4.184377708600377446e+02 1.110650079861828843e+01 -9.360945043352941752e+00 7.845486358555520567e+00 1.966835818974518313e+00
-4.174377403405969744e+02 1.225238441432212078e+01 -1.109817425085088338e+01 8.226418586934947541e+00 4.507042936628012697e+00
-4.164377098211562043e+02 1.341074314646444421e+01 -1.080643846793699936e+01 8.466306717007427096e+00 6.215421089849487046e+00
-4.154376793017152067e+02 1.429171000707023431e+01 -8.591774560502480895e+00 8.352773187436852709e+00 7.008114060531162259e+00
-4.144376487822742092e+02 1.469191981618195264e+01 -5.046256504543833898e+00 7.785489874580491687e+00 7.268588612699359075e+00
-4.134376182628334391e+02 1.456234942853345160e+01 -1.057790391941724861e+00 6.822821250681661454e+00 7.575066170842046809e+00
-4.124375877433926689e+02 1.402024931480651837e+01 2.462834281022191263e+00 5.649691730950189061e+00 8.333214846129417097e+00
-4.114375572239516714e+02 1.329543603584242639e+01 4.843309946576636271e+00 4.494719190977756185e+00 9.510688764460050848e+00
-4.104375267045106739e+02 1.264485216353734032e+01 5.799042093973482359e+00 3.553025066874325955e+00 1.061103357801670910e+01
-4.094374961850699037e+02 1.227797007425444242e+01 5.424257635889342843e+00 2.948676317381904166e+00 1.089724006862171102e+01
-4.084374656656291336e+02 1.230608370000236640e+01 4.063701822468925862e+00 2.721487440057077656e+00 9.754876347086149480e+00
-4.074374351461883634e+02 1.270805729490817448e+01 2.148573790152040086e+00 2.814175574096655197e+00 7.029744861398450340e+00
-4.064374046267471385e+02 1.331887879877156422e+01 6.429334891216881287e-02 3.070922057309158681e+00 3.191815784609664419e+00
-4.054373741073063684e+02 1.386831957509002677e+01 -1.919307405282189682e+00 3.275820024057225943e+00 -7.582964918673656962e-01
-4.044373435878655982e+02 1.408518636435518268e+01 -3.649737891141364710e+00 3.233340069909301562e+00 -3.627323106301927336e+00
-4.034373130684243733e+02 1.383247383168678546e+01 -5.038985121699629310e+00 2.855325053416587711e+00 -4.485501532301693572e+00
-4.024372825489836032e+02 1.319250939560896718e+01 -5.994143565871694612e+00 2.204912497883712241e+00 -3.037004670571804343e+00
-4.014372520295428330e+02 1.243347301933289017e+01 -6.387859964011274094e+00 1.470601677125995765e+00 2.718950454229394631e-01
-4.004372215101020629e+02 1.186273438373315514e+01 -6.109316487838913012e+00 8.913836754900613668e-01 4.445896124435726016e+00
-3.994371909906612927e+02 1.164727771304092840e+01 -5.174637099477031654e+00 6.803624094234167474e-01 8.317457071375113031e+00
-3.984371604712200678e+02 1.170027440457089973e+01 -3.806205368115058718e+00 9.692795711748947163e-01 1.092174162979145002e+01
-3.974371299517792977e+02 1.169750510546285582e+01 -2.389791538439391072e+00 1.761609375976753489e+00 1.172950351831864424e+01
-3.964370994323385275e+02 1.122811553965319931e+01 -1.310896534644416356e+00 2.894757648754174628e+00 1.069862986618463374e+01
-3.954370689128973027e+02 1.001974489360179632e+01 -7.774938465471745719e-01 4.053016167333958641e+00 8.190136664662727384e+00
-3.944370383934565325e+02 8.128948466945974616e+00 -7.505157819947911868e-01 4.870224513286730783e+00 4.823702501982956470e+00
-3.934370078740157624e+02 5.988352944569415470e+00 -1.012883697299078678e+00 5.093793651858757876e+00 1.324107161794287890e+00
-3.924369773545749922e+02 4.269136601007885723e+00 -1.305030696995254091e+00 4.716808239156020655e+00 -1.625049781436176621e+00
-3.914369468351342221e+02 3.617694718840522405e+00 -1.432922761066181438e+00 3.995308454731236747e+00 -3.510021953145717521e+00
-3.904369163156929972e+02 4.390137331244362784e+00 -1.307737812509125686e+00 3.341038967958169792e+00 -4.073880462186952656e+00
-3.894368857962522270e+02 6.497695220359287482e+00 -9.314402155784163861e-01 3.145317098978467119e+00 -3.341390030825923230e+00
-3.884368552768114569e+02 9.417462967241601035e+00 -3.612247363100697939e-01 3.613031758126457937e+00 -1.587234973487942513e+00
-3.874368247573702320e+02 1.236482416565425879e+01 3.193783109107547480e-01 4.680123637040306761e+00 7.296828375223619600e-01
-3.864367942379294618e+02 1.457525898409571141e+01 1.012805165493676718e+00 6.055653574459899602e+00 3.051206994018104801e+00
-3.854367637184886917e+02 1.559309283095235621e+01 1.615294527900917876e+00 7.368293869360702075e+00 4.825742058939029633e+00
-3.844367331990479215e+02 1.543745644777863824e+01 2.035749422642482376e+00 8.340977061154452699e+00 5.634100970319261492e+00
-3.834367026796071514e+02 1.455492658014468788e+01 2.223003796244536812e+00 8.904852871861342223e+00 5.307665318999633897e+00
-3.824366721601659265e+02 1.357325928091136724e+01 2.186721793376614986e+00 9.195399117060354399e+00 3.986322042086953399e+00
-3.814366416407251563e+02 1.298273363020143734e+01 1.998262279523621343e+00 9.436237286588802675e+00 2.075877876802417088e+00
-3.804366111212843862e+02 1.291679903377237260e+01 1.760060544054812048e+00 9.782704043582763020e+00 1.137948314291452323e-01
-3.794365806018431613e+02 1.314295582550228048e+01 1.547596765882168546e+00 1.021207081515098025e+01 -1.402070066736912368e+00
-3.784365500824023911e+02 1.324321068133034451e+01 1.359283574313570941e+00 1.049797188388356339e+01 -2.157913170714464091e+00
-3.774365195629616210e+02 1.285695270879732810e+01 1.112439350030183016e+00 1.026123230188654922e+01 -2.099624726038503475e+00
-3.764364890435208508e+02 1.184943444094900222e+01 6.813272688266808208e-01 9.089707284320128977e+00 -1.425940577856510849e+00
-3.754364585240800807e+02 1.033925752771255979e+01 -5.810359323786187802e-02 6.719017877671710437e+00 -5.080701880443463381e-01
-3.744364280046388558e+02 8.600213554304172447e+00 -1.193195089230515205e+00 3.222305040058994763e+00 2.378029819934443234e-01
-3.734363974851980856e+02 6.904058463506027365e+00 -2.733644149484301789e+00 -8.949646218611396753e-01 4.873981356331265058e-01
-3.724363669657573155e+02 5.390648196666711911e+00 -4.555220075437858895e+00 -4.791369221697292069e+00 1.144971131079508264e-01
-3.714363364463160906e+02 4.041477582864422935e+00 -6.360791713054638308e+00 -7.576163162964729025e+00 -7.672673078964159510e-01
-3.704363059268753204e+02 2.778410733122114618e+00 -7.717137636410064339e+00 -8.654875273564146099e+00 -1.845421135182942818e+00
-3.694362754074345503e+02 1.622307630625206221e+00 -8.189758719503778650e+00 -7.951201276793470996e+00 -2.725902982206415803e+00
-3.684362448879937801e+02 7.899405519689804978e-01 -7.521377242995963996e+00 -5.899533799804767220e+00 -3.091022693219887874e+00
-3.674362143685530100e+02 6.443090709689779372e-01 -5.757388122862174384e+00 -3.237630719606579888e+00 -2.840726462022947985e+00
-3.664361838491117851e+02 1.521892062159501569e+00 -3.251493777355475512e+00 -7.223726529246494721e-01 -2.154243402410244812e+00
-3.654361533296710149e+02 3.545901803624388116e+00 -5.537518234929419414e-01 1.096156664729283525e+00 -1.430114257102888864e+00
-3.644361228102302448e+02 6.532797148661497744e+00 1.760309799092620420e+00 1.962169693683343485e+00 -1.115594598577356100e+00
-3.634360922907890199e+02 1.003357807169171423e+01 3.244051075452753619e+00 1.866950573128272284e+00 -1.499529279778857527e+00
-3.624360617713482497e+02 1.348009614740877105e+01 3.666787302415386307e+00 9.354248127559882109e-01 -2.570880506477428717e+00
-3.614360312519074796e+02 1.636239747414700574e+01 3.026840996016403107e+00 -6.680028283026007152e-01 -4.015292077992075548e+00
-3.604360007324667095e+02 1.835775720862077165e+01 1.515498225095876617e+00 -2.761286975581803027e+00 -5.355592720444778188e+00
-3.594359702130259393e+02 1.936779162195304238e+01 -5.361727198857115795e-01 -5.106274986662421966e+00 -6.174291629728591246e+00
-3.584359396935847144e+02 1.947446401028990337e+01 -2.707600171878968176e+00 -7.377364734666471691e+00 -6.312064036490243168e+00
-3.574359091741439443e+02 1.886056374953534842e+01 -4.538917669792017051e+00 -9.200406092170100081e+00 -5.938636854443879010e+00
-3.564358786547031741e+02 1.773837613389855150e+01 -5.598596034696373458e+00 -1.026153888543183257e+01 -5.454672332741846041e+00
-3.554358481352619492e+02 1.630856681677939335e+01 -5.571980039372424365e+00 -1.042285291712806838e+01 -5.277775768660955436e+00
-3.544358176158211791e+02 1.475211400293444974e+01 -4.346834311414557561e+00 -9.772844905411984584e+00 -5.628943945478740218e+00
-3.534357870963804089e+02 1.324368342266711096e+01 -2.066575268843234614e+00 -8.584114345849547689e+00 -6.425784961660092165e+00
-3.524357565769396388e+02 1.196112040638007379e+01 8.632188765154030774e-01 -7.207422818974786871e+00 -7.323748613818007236e+00
-3.514357260574988686e+02 1.106617036935044318e+01 3.824014430801266684e+00 -5.956250404318400804e+00 -7.874538524288178465e+00
-3.504356955380576437e+02 1.065852399284784546e+01 6.101452289011373153e+00 -5.021018569766465767e+00 -7.724273508825004519e+00
-3.494356650186168736e+02 1.073715258781112070e+01 7.065507525489999274e+00 -4.431167903644330330e+00 -6.762621526239954939e+00
-3.484356344991761034e+02 1.120412543800216021e+01 6.368227753528106660e+00 -4.078405351431879211e+00 -5.158216605386887643e+00
-3.474356039797348785e+02 1.191536247847048458e+01 4.082173606925864284e+00 -3.799088110622761860e+00 -3.267620439869903581e+00
-3.464355734602941084e+02 1.275110679241981693e+01 7.131615752933676555e-01 -3.473229773856045810e+00 -1.466022151114839023e+00
-3.454355429408533382e+02 1.366806203687509225e+01 -2.924903690826021307e+00 -3.077368955641273107e+00 1.032664702806494750e-02
-3.444355124214125681e+02 1.470265009130566725e+01 -5.925257476816012669e+00 -2.663254581729520787e+00 1.126032249868214041e+00
-3.434354819019717979e+02 1.591323499352413862e+01 -7.523846437519929431e+00 -2.287505980845754738e+00 1.991028357448065611e+00
-3.424354513825305730e+02 1.727944555040650698e+01 -7.299751158661209161e+00 -1.941211492357699075e+00 2.746310542855461279e+00
-3.414354208630898029e+02 1.861525311103223146e+01 -5.296544202401167745e+00 -1.522548648818044859e+00 3.481480133725164627e+00
-3.404353903436490327e+02 1.957144607396286062e+01 -2.020439823930495038e+00 -8.722480115603153950e-01 4.228817179130809123e+00
-3.394353598242078078e+02 1.976586268081499043e+01 1.707623886746385544e+00 1.478520034530576566e-01 5.002709526868266643e+00
-3.384353293047670377e+02 1.899036911466962607e+01 5.013478559357672282e+00 1.581497637530374867e+00 5.821091185923265243e+00
