# time[us]  F_in[N]  F_out[N]
# time is the SOURCE FILE's own base (analysis t=0 sits at -909.5 us there)
# F_in: in bar, c0=5126.265 mm/ms, x=[935.0, 120.0] mm, reconstructed at ITS OWN face (x=0), time domain only
# F_out: out bar, c0=5126.265 mm/ms, x=[119.25, 1196.25] mm, reconstructed at ITS OWN face (x=0), time domain only
# x=0 is the output-bar / specimen interface; no eta, no attenuation, no dispersion
-9.094527559055118218e+02 -1.446893844472187318e+01 5.874580196108352581e+00
-9.084527253860709379e+02 -9.343768358644524596e+00 -1.466672231721939168e+00
-9.074526948666300541e+02 -1.469085662350003574e+01 2.061413802056806244e+00
-9.064526643471891703e+02 -2.583014262175157683e+01 1.187135475093761094e+01
-9.054526338277482864e+02 -3.032599839917774887e+01 7.272639218328569299e+00
-9.044526033083074026e+02 -2.849235908122303940e+01 3.944053505994935538e+00
-9.034525727888665187e+02 -2.283957982283646970e+01 3.778699575349603990e+00
-9.024525422694256349e+02 -7.777786190984832260e+00 5.208015744189653518e-02
-9.014525117499847511e+02 -2.374294682389858746e+00 -1.018238343363861631e+01
-9.004524812305438672e+02 -1.192140543202595993e+01 -7.745200326637809773e+00
-8.994524507111029834e+02 -1.966451822448274811e+01 -4.828292420584704203e+00
-8.984524201916620996e+02 -1.331511133443173023e+01 -1.101895272305731766e+01
-8.974523896722212157e+02 -7.125402322151578538e+00 -1.152071385366714118e+01
-8.964523591527803319e+02 -7.166255329300518007e+00 -9.239697144836123144e+00
-8.954523286333394481e+02 -8.155108999786193635e+00 -5.474452689671729821e+00
-8.944522981138985642e+02 -1.232338876464346455e+01 -1.384167248766805747e+00
-8.934522675944576804e+02 -1.301353418877449464e+01 -5.879441075159810737e+00
-8.924522370750167966e+02 -4.063094160831965951e+00 -1.507590206309472514e+01
-8.914522065555759127e+02 3.003591086371356411e+00 -1.881168384069184540e+01
-8.904521760361350289e+02 -3.755305557995359145e+00 -4.633338045576679498e+00
-8.894521455166941450e+02 -1.392528185312224132e+01 9.305098714038427588e+00
-8.884521149972532612e+02 -8.935404494260151154e+00 -3.481320490497939346e+00
-8.874520844778123774e+02 -6.595934105981187123e+00 -6.459995267084957860e+00
-8.864520539583714935e+02 -1.663410701375735812e+01 3.052392092582663974e+00
-8.854520234389306097e+02 -2.000284855838801334e+01 2.773666139884056303e+00
-8.844519929194897259e+02 -1.521358943470348990e+01 -4.700596952542167806e+00
-8.834519624000488420e+02 -1.271184271990612480e+01 -4.324936206319312859e+00
-8.824519318806079582e+02 -5.120315992821851125e-01 -8.959463400911420905e+00
-8.814519013611670744e+02 1.057389407103442558e+01 -8.079258961824345775e+00
-8.804518708417261905e+02 9.175085795335542471e-01 -1.464699225632796420e+00
-8.794518403222853067e+02 8.329383224172355327e-01 -1.647438501660458599e+01
-8.784518098028444228e+02 7.375952512564633246e+00 -2.994343539046982627e+01
-8.774517792834035390e+02 -1.846684529349520876e+00 -8.816992508981321919e+00
-8.764517487639626552e+02 -2.971911680987747495e+00 -9.955760366419269758e+00
-8.754517182445217713e+02 4.185371861768409474e+00 -1.006937456455589697e+01
-8.744516877250808875e+02 6.613025109140108881e+00 -2.093800713654456302e+00
-8.734516572056400037e+02 -2.208023185275565403e+00 -3.381134874346697572e+00
-8.724516266861991198e+02 -6.023988896108048330e+00 -3.158819093456522786e+00
-8.714515961667582360e+02 -1.536101258960266058e+00 -9.710090014411701276e+00
-8.704515656473173522e+02 -1.043919283511976914e+01 2.588378236745662253e+00
-8.694515351278764683e+02 -8.744824689145053398e+00 -7.034404821384714346e-01
-8.684515046084355845e+02 -9.543425747480217325e+00 -4.699615521455728029e+00
-8.674514740889947007e+02 -6.413125575803061196e+00 1.770078368415779480e-01
-8.664514435695538168e+02 -1.942097475402754014e+00 -7.920626473752391483e+00
-8.654514130501129330e+02 -9.116177106315710432e+00 9.924756392463036647e-01
-8.644513825306720491e+02 -8.655126180916470346e+00 -1.004440622470841582e+01
-8.634513520112311653e+02 -1.697840194904579292e+01 3.191715844574727345e+00
-8.624513214917902815e+02 -1.269382020649928222e+01 -8.460954832577426643e+00
-8.614512909723493976e+02 -1.479445160221712641e+01 -4.590316522187585235e+00
-8.604512604529085138e+02 -2.351509013350828070e+01 1.789130191414295012e+01
-8.594512299334676300e+02 -1.063012370528737094e+01 8.839125403258346836e+00
-8.584511994140267461e+02 -7.203062644661135216e+00 -9.610656747284199497e+00
-8.574511688945858623e+02 -1.721503554080419462e+01 7.536882052504578766e-01
-8.564511383751449785e+02 -1.314730546507505871e+01 5.972705611026077221e+00
-8.554511078557040946e+02 6.699725987960203355e-02 -1.643801297435580455e+00
-8.544510773362632108e+02 3.966244471954065709e+00 3.309737483937851721e+00
-8.534510468168223269e+02 5.680098770214514481e-01 1.322192614103241226e+01
-8.524510162973814431e+02 5.487779941848759613e+00 -1.870738454456997601e+00
-8.514509857779405593e+02 3.771710631594175744e+00 -2.892836107472982476e+00
-8.504509552584996754e+02 3.097211373283348390e+00 1.168083380068503274e+01
-8.494509247390587916e+02 1.289753959864284028e+01 2.414121092884108144e+00
-8.484508942196179078e+02 1.826174249295557317e+01 -1.094183951064132287e+01
-8.474508637001770239e+02 5.857391428307629155e+00 -1.955490270082609783e+00
-8.464508331807361401e+02 -4.082722809712359791e+00 9.044884073349566123e+00
-8.454508026612952563e+02 -2.199649645751497129e+00 4.724509549008037546e+00
-8.444507721418543724e+02 -6.883975428197838475e+00 4.937557099546038053e+00
-8.434507416224134886e+02 -8.395893587479484665e+00 2.072242023019343904e-01
-8.424507111029726047e+02 -7.973358981342319574e+00 -5.870448803195520426e+00
-8.414506805835317209e+02 -1.121204480327422104e+01 -7.270641950244267626e+00
-8.404506500640908371e+02 -1.177503477822214961e+01 3.929906118573304852e+00
-8.394506195446499532e+02 -3.387343411915160196e+00 -1.025298960553411742e+00
-8.384505890252090694e+02 3.295911161591666083e+00 -1.302000983400840539e+01
-8.374505585057681856e+02 -6.932355054645653603e-01 -1.188665222975680535e+01
-8.364505279863273017e+02 -2.626384633437581329e+00 -5.151305271395854923e+00
-8.354504974668864179e+02 -2.809925043560635438e-01 -8.151408500779316668e+00
-8.344504669474455341e+02 -6.271703158677688350e+00 -9.818331465168942174e+00
-8.334504364280046502e+02 -1.191067955971750258e+01 4.025950914635646249e+00
-8.324504059085637664e+02 -4.419201495005433245e+00 8.844843283752570784e+00
-8.314503753891228826e+02 -3.741097787208537362e+00 1.217360104231081053e+01
-8.304503448696819987e+02 -9.567946475854602895e+00 1.939627528957237601e+01
-8.294503143502411149e+02 -3.849473197195933505e+00 1.506055244327551357e+01
-8.284502838308002310e+02 1.785247984074234129e+00 6.603476901507555397e+00
-8.274502533113593472e+02 1.416932755002943356e+00 4.465814788243534394e+00
-8.264502227919184634e+02 -2.477305491107000268e+00 1.037769430160350481e+01
-8.254501922724775795e+02 -2.486963422716223171e+00 7.987220340543463415e+00
-8.244501617530366957e+02 -5.146274584186910417e+00 2.607088460635043958e+00
-8.234501312335958119e+02 -2.687877819144249614e+00 -1.029983407180103328e+01
-8.224501007141549280e+02 -3.310810261861494297e+00 -8.883787856027087315e+00
-8.214500701947140442e+02 -9.187922010841608866e+00 1.232296804726139428e+01
-8.204500396752731604e+02 -8.596735916455924276e-01 -4.808330921497189436e+00
-8.194500091558322765e+02 -4.716505999140198746e+00 2.517355204813108038e+00
-8.184499786363913927e+02 -6.062789581152991936e+00 9.325842049536166023e-01
-8.174499481169505088e+02 -9.504247051329366869e+00 1.173877896669329779e+01
-8.164499175975096250e+02 -7.285563590903021414e+00 4.111934285875929795e+00
-8.154498870780687412e+02 -1.634705631078942289e+00 -8.685299813654896894e+00
-8.144498565586278573e+02 -9.324915641071106265e+00 8.407574514559620127e+00
-8.134498260391869735e+02 -5.068639416300051437e+00 -2.742646952098845681e+00
-8.124497955197460897e+02 1.976922167056392787e+00 -1.133694718605416440e+01
-8.114497650003052058e+02 2.056627275546796252e+00 -5.927815975690736927e+00
-8.104497344808643220e+02 -7.849823043565455905e+00 5.652347217299906745e+00
-8.094497039614234382e+02 -2.595880326122957271e+00 -1.274786933190484639e+00
-8.084496734419825543e+02 8.216553243640612791e+00 -1.365837477414494039e+01
-8.074496429225416705e+02 -9.141492164831049649e+00 9.816897854943071877e+00
-8.064496124031007867e+02 -1.698576538292796201e+01 5.431844441014122005e+00
-8.054495818836599028e+02 -1.974681632930231956e+01 2.094569800270811299e+00
-8.044495513642190190e+02 -1.652754606181553143e+01 -5.394591061299831125e+00
-8.034495208447781351e+02 -1.801129216865347615e+01 -6.984768993516560442e+00
