# time[us]  F_in[N]  F_out[N]
# time is the SOURCE FILE's own base (analysis t=0 sits at -909.5 us there)
# F_in: in bar, c0=5126.265 mm/ms, x=[935.0, 120.0] mm, reconstructed at ITS OWN face (x=0)
# F_out: out bar, c0=5126.265 mm/ms, x=[119.25, 1196.25] mm, reconstructed at ITS OWN face (x=0)
# eta=1, x=0 is the output-bar / specimen interface
-9.094527559055118218e+02 -1.262570831317309228e+01 2.904407622057622262e+00
-9.084527253860709379e+02 -8.206026258770657833e+00 -3.956813933222740332e+00
-9.074526948666300541e+02 -1.953259358203992235e+01 8.218178765525978591e+00
-9.064526643471891703e+02 -3.301362172961662367e+01 1.414468237658839200e+01
-9.054526338277482864e+02 -3.017544749774618040e+01 3.823396259141748743e+00
-9.044526033083074026e+02 -3.150451644215883107e+01 5.314783180203078494e+00
-9.034525727888665187e+02 -1.906771704640637921e+01 4.215125311362045935e+00
-9.024525422694256349e+02 -1.000903490150727881e+00 -3.243833017246266603e+00
-9.014525117499847511e+02 -3.128357251268516492e+00 -1.488465301436047383e+01
-9.004524812305438672e+02 -1.926079484913923778e+01 -1.563720184399099766e+00
-8.994524507111029834e+02 -2.161743578259727272e+01 -9.054706336836090941e+00
-8.984524201916620996e+02 -8.641965955399220078e+00 -1.167298349038002669e+01
-8.974523896722212157e+02 -7.191477145351161226e+00 -1.220202287483046177e+01
-8.964523591527803319e+02 -7.541507686767584318e+00 -7.544710303844498256e+00
-8.954523286333394481e+02 -8.658496033100767875e+00 -3.936430982903666997e+00
-8.944522981138985642e+02 -1.624780560739260338e+01 9.506655499041010149e-01
-8.934522675944576804e+02 -1.159619108163385270e+01 -1.090853326894288955e+01
-8.924522370750167966e+02 8.146882683542796544e-01 -1.808633786180105218e+01
-8.914522065555759127e+02 6.181785920208688445e+00 -2.126637543520365270e+01
-8.904521760361350289e+02 -1.072762520609741088e+01 9.769944699957708423e+00
-8.894521455166941450e+02 -1.651349513535391722e+01 6.553505225568318160e+00
-8.884521149972532612e+02 -3.036040784675408943e+00 -8.961981403447431660e+00
-8.874520844778123774e+02 -8.901175603651601875e+00 -3.752474044385077256e+00
-8.864520539583714935e+02 -2.285651705577013715e+01 9.018848692305198256e+00
-8.854520234389306097e+02 -1.850030031305354683e+01 -2.866243581954550645e+00
-8.844519929194897259e+02 -1.360110454995974116e+01 -3.537009885997152381e+00
-8.834519624000488420e+02 -1.382822172372894975e+01 -5.822034161022457077e+00
-8.824519318806079582e+02 1.058970285538839207e+01 -1.171237185804219827e+01
-8.814519013611670744e+02 1.262852619548248967e+01 -5.184643455275565138e+00
-8.804518708417261905e+02 -7.260854643124276642e+00 2.045930713983795002e+00
-8.794518403222853067e+02 9.596154684814731439e+00 -3.517377717783308810e+01
-8.784518098028444228e+02 6.979430751364815499e+00 -2.278057931231048983e+01
-8.774517792834035390e+02 -7.268319790509034206e+00 -3.416600915402205452e+00
-8.764517487639626552e+02 1.514429994285463321e+00 -1.680722173429285249e+01
-8.754517182445217713e+02 6.637894589590322525e+00 -3.879883978312972825e+00
-8.744516877250808875e+02 1.007563538777456458e+01 -4.006559327783778990e+00
-8.734516572056400037e+02 -1.185682296877565101e+01 -6.962464411135200759e-01
-8.724516266861991198e+02 1.113294306049150251e+00 -8.149685698698993619e+00
-8.714515961667582360e+02 -3.306263677125595102e+00 -9.321583691076561706e+00
