# time[us], force_in1[N], force_in2[N], force_out1[N], force_out2[N]
-9.354535494109748015e+02 2.949926624640398121e+00 1.227997967032994531e+01 3.095365867666267867e+00 6.719565419008349139e+00
-9.344535188915338040e+02 -2.265298087714473940e+00 -3.640504500706758240e-01 1.739321999389522944e+01 3.214161928347484931e+00
-9.334534883720930338e+02 -9.522058701230774247e+00 3.272660193585591237e+00 2.966188598546488198e+00 4.335005240012034911e+00
-9.324534578526522637e+02 1.636279098620197159e+00 1.099543385683768548e+01 -5.675668364469725446e+00 6.006213963230861097e+00
-9.314534273332112662e+02 1.566277297260798385e+01 -6.354217489073164415e+00 2.116005645241949296e+01 7.432435458836177844e+00
-9.304533968137702686e+02 -3.657853046461244095e-01 8.685778367912982745e+00 -7.819885948238407103e+00 2.419290705128562369e+00
-9.294533662943294985e+02 2.890135793824848864e+00 -3.726893118536274141e+00 1.782760130378911256e+01 -4.549229851296853200e-01
-9.284533357748887283e+02 8.082335465742106706e+00 -1.101418469288595503e+01 3.806181984987176747e+00 -1.880609574124844308e+00
-9.274533052554477308e+02 6.654075778386634443e-01 1.185039385729212746e+01 -8.836645236832262995e+00 -2.126078217688012195e+00
-9.264532747360067333e+02 5.029590206448907308e-01 -2.375110013421135105e-02 5.196998163338663268e+00 -1.798608390732953977e+00
-9.254532442165659631e+02 2.026254862650756494e-01 -3.445837302294203042e+00 -3.038791873589507198e+00 -1.004111602141588344e+00
-9.244532136971251930e+02 3.816761038744126644e+00 -2.181563446773858050e+00 -2.469747609198634208e+01 -1.332062845045109967e+00
-9.234531831776841955e+02 -1.942098672161049588e+00 -9.444124602321560813e-01 -1.110571901910677894e+01 -5.549801468924116854e+00
-9.224531526582431979e+02 -3.666341540635527640e-01 -1.080590576731913899e+01 1.087289499389512137e+01 -7.302529959585525532e+00
-9.214531221388024278e+02 -5.255794584082001286e+00 -2.583520995756948935e+00 -1.593100097671757143e-01 -9.137420105620631006e+00
-9.204530916193616576e+02 3.925254604861998065e+00 8.427409174999873187e+00 -1.188965219984399191e+01 -1.119103356469492461e+01
-9.194530610999206601e+02 1.663682767870555068e+01 2.073750767656360239e+00 4.702349289506236651e+00 -5.879089978354512525e+00
-9.184530305804796626e+02 2.041134271792246579e+01 8.717112862513237914e+00 1.702104873036099253e+00 -1.151978716751365184e+01
-9.174530000610388925e+02 1.321272828947596345e+01 2.599331345764008461e+01 -6.562454397242241555e+00 -8.478843086759802361e+00
-9.164529695415981223e+02 3.272913827838762391e+00 1.811414809644389479e+01 -1.323895398584968852e+00 3.161152683243800166e+00
-9.154529390221571248e+02 1.125537014984266948e+00 5.580294102210698881e+00 -5.893655006105101180e+00 1.756447600315073387e+01
-9.144529085027161273e+02 -5.828078250459601151e+00 5.526609914334205342e+00 -6.595487845025028051e+00 1.961589634512014158e+01
-9.134528779832753571e+02 -1.481580198466499354e+01 1.500619301037776410e+01 -1.208228097967567649e+01 1.356390946313952206e+01
-9.124528474638345870e+02 -2.237498269305838505e+00 -8.792973341939209320e+00 3.398408435939593630e+01 7.346743419833511091e+00
-9.114528169443935894e+02 1.206496028138118515e+00 9.815448668681616695e+00 7.076152178171714269e+00 3.543717891083335125e+00
-9.104527864249525919e+02 2.886775959229698207e-01 1.522935301312080014e+01 -4.626216765241157880e+00 7.760065757774226469e+00
-9.094527559055118218e+02 2.615904379020013160e+00 -3.895863538331875375e+00 2.073039420649384468e+01 1.118266570512837532e+01
-9.084527253860710516e+02 -5.007877501207494753e+00 1.224314198492695205e+01 5.812466446008496490e+00 9.181419603224799886e+00
-9.074526948666300541e+02 -1.648555933117466843e+00 -5.945689804125337652e+00 1.052038660104854273e+01 2.004738081982332165e+00
-9.064526643471890566e+02 -8.648592651056352665e+00 3.254297505891568409e+00 4.881673720319501086e+00 -6.592976340742910502e+00
-9.054526338277482864e+02 -4.055574561421450674e+00 -1.209913339191983850e+00 1.832469499389512890e+01 -1.009848681272546855e+01
-9.044526033083075163e+02 5.011251327838956549e+00 -6.429296735091834414e+00 1.211776132637531767e+01 -1.406497980164767370e+01
-9.034525727888665187e+02 5.797975578205122105e+00 4.745549904719284839e+00 3.509449516875809749e+00 -9.516936345778146844e+00
-9.024525422694255212e+02 1.534576327838953702e+00 3.201421703298326094e-01 4.175747235547166980e+00 -2.672378339002406289e+00
-9.014525117499847511e+02 4.389734395271673861e+00 -4.541926908135482499e+00 1.912017935358537812e+00 -1.169290763467297101e+00
-9.004524812305439809e+02 7.453550260040182174e+00 -9.077993948611030595e-01 5.284044993894909226e+00 -4.841264172640827645e+00
-8.994524507111029834e+02 2.073118229886787400e+00 8.949987681683094110e+00 5.595446359639916878e+00 -9.139773694706878615e+00
-8.984524201916619859e+02 -7.239820937238021337e+00 1.258714756540268986e+01 -1.370005770615376317e+00 -1.135193347313498968e+01
-8.974523896722212157e+02 -3.845961808491181522e+00 -1.695036455379502094e+00 1.442140367362375741e+01 -2.087725413714871081e+00
-8.964523591527804456e+02 -7.695016437147062405e+00 2.598407009644027266e+00 7.058242477567458373e+00 1.134966354892942242e+01
-8.954523286333394481e+02 1.866052025208102760e+00 6.321484055973704663e+00 4.174951248854441133e+00 1.389523061768985990e+01
-8.944522981138984505e+02 7.618757577838669803e+00 -3.272037551790277554e+00 -8.380023783825730765e-01 1.147376188256707330e+01
-8.934522675944576804e+02 5.880420077838861559e+00 -5.998453296700659854e-01 -4.517564581579477156e+00 4.422943886779997058e+00
-8.924522370750169102e+02 5.011251327838956549e+00 8.910398400870487734e+00 -7.892889299271963921e+00 9.848555127851891910e+00
-8.914522065555759127e+02 9.689419624625092098e+00 1.411321606934154538e+01 -6.462160073858879805e+00 1.714949545471648307e+01
-8.904521760361349152e+02 1.266750169826824290e+01 -1.019173844219401559e+01 1.951543423121056264e+01 1.101502597339391798e+01
-8.894521455166941450e+02 9.107533349217780128e+00 9.392489146616146201e+00 -1.689305398675584868e+01 1.135041241818453628e+01
-8.884521149972533749e+02 8.571166623801012463e+00 7.807064798971457442e+00 3.421094993894700398e+00 1.397953189950598585e+01
-8.874520844778123774e+02 5.880420077838861559e+00 5.272733122078623325e+00 -1.250324422816463255e+01 1.426811401587739248e+01
-8.864520539583713798e+02 1.064299583853671649e+01 4.461540088193418074e-01 2.311214634073189556e-01 4.628134062571072072e+00
-8.854520234389306097e+02 1.320254209647102250e+01 -3.963923408319051322e+00 -6.749738694989618537e+00 -4.154715652732032805e-02
-8.844519929194898396e+02 5.963872586155183342e+00 1.450995120255974946e+01 -2.792844293719576498e+01 3.548050634627874622e+00
-8.834519624000488420e+02 3.641049209408108389e+00 -3.235312176401245576e+00 1.521586462185086752e+00 8.806236106611473602e+00
-8.824519318806078445e+02 -6.705735494630291171e+00 -1.063126369169140162e+01 5.320034963678664575e+00 1.339043924934986407e+01
-8.814519013611670744e+02 -1.419407283974347678e+01 -1.054270724369695245e+01 -5.804049646891312086e+00 -2.636807049403717684e+00
-8.804518708417263042e+02 -1.290663353947894620e+01 -9.499627965632669202e+00 -6.983067136692904242e-01 -6.714293160007462902e+00
-8.794518403222853067e+02 -8.728013124642306053e+00 -1.369075700564523146e+01 3.062218707500762083e+00 1.711769731405488715e+00
-8.784518098028443092e+02 -2.559954941616589430e+00 -4.933776555635351002e+00 -4.300032789478485995e+00 4.171965705128369173e+00
-8.774517792834035390e+02 -2.875850520977322189e-01 1.240129670329935596e+00 -3.401875518221243233e+00 4.794757471746155630e+00
-8.764517487639627689e+02 2.655375876913478539e+00 -5.643688169808184441e+00 9.549282834948252585e+00 -2.923303029993181479e+00
-8.754517182445217713e+02 3.188983841725136159e+00 -5.586746991453747313e+00 1.201627302294958710e+01 -3.545827343305949952e+00
-8.744516877250807738e+02 3.440879906243930364e+00 3.080104670329936845e+00 1.738151699016470708e+00 4.595344287348281931e+00
-8.734516572056400037e+02 8.655998512420518765e+00 -2.795618461880204908e+00 1.021160062015406034e+01 8.384194790918444440e+00
-8.724516266861992335e+02 7.450579287080757673e+00 -3.003785077427704842e+00 8.649476734114360355e+00 2.871714716299293535e+00
-8.714515961667582360e+02 5.375566887031449248e+00 8.570660601020190228e+00 2.789877545930520508e+00 -7.467145411637946539e-01
-8.704515656473172385e+02 -4.465409670604487680e+00 2.112338267802009639e+01 -1.169213378746199261e+01 6.179309742392963045e+00
-8.694515351278764683e+02 3.778403655708982622e+00 1.268375639475085803e+00 1.525940709332741108e+01 5.414981686633881353e+00
-8.684515046084356982e+02 7.281552146905031719e+00 2.338577786517090917e+00 -8.868768985534659421e+00 -2.132390115691639831e+00
-8.674514740889947007e+02 3.525977060305295563e+00 -9.861883923791713968e+00 1.156864422022663597e+01 -6.769335050227733852e+00
-8.664514435695537031e+02 1.559670438729479969e+00 -9.495472495019871673e+00 1.299744033509701424e+01 -1.117659108620949482e+01
-8.654514130501129330e+02 -8.473146087164519002e+00 1.369896057355301267e+01 -7.537708665386526619e+00 -1.706925397691815949e+00
-8.644513825306721628e+02 -1.326470632424192164e+00 -1.992545689037641399e+00 1.732840393456788064e+01 -9.156380487634767640e-01
-8.634513520112311653e+02 -6.118809175808435974e+00 1.014659475227440666e+01 -4.962180006105203489e+00 4.427758046274631099e+00
-8.624513214917901678e+02 -1.603619967100212484e+00 1.302083269404327481e+01 3.330409367025617406e+00 1.389699580950513180e+01
-8.614512909723493976e+02 3.188241098485541158e+00 9.812640918270012946e+00 2.396498922652292585e-01 8.382911015053217341e+00
-8.604512604529086275e+02 -2.450453366813109657e+00 1.598847862967728517e+00 9.578222636879319296e+00 9.771689047921665150e+00
-8.594512299334676300e+02 -1.071856500769195542e+01 9.968695686169338543e+00 7.175261893414769387e-01 1.853527801056647917e+01
-8.584511994140266324e+02 -1.071861806078037205e+01 1.652074973762466215e+01 8.533035252090058975e+00 1.742358160194015326e+01
-8.574511688945858623e+02 -1.290175265532995574e+01 4.380991591223669879e+00 1.766612971738900484e+01 3.038873032082895609e+00
-8.564511383751450921e+02 -5.633019533838156123e-01 -3.629520334247203550e+00 1.618866470182459949e+01 1.628591753470873815e+00
-8.554511078557040946e+02 3.887109434184092382e+00 -1.990018713665764771e+00 7.987386373678927676e+00 4.514733861143673366e+00
-8.544510773362630971e+02 -2.037611721612409277e-01 1.600195583167167479e+00 1.757550094671216456e+01 8.382162145798105257e+00
-8.534510468168223269e+02 -2.037611721612409277e-01 1.246012493676462363e+01 1.041690833089089985e+01 7.934712766106167159e+00
-8.524510162973815568e+02 -3.346075786024582666e-02 1.209972209387920472e+01 3.805044861136818390e+00 7.076348128220902645e+00
-8.514509857779405593e+02 3.272913827839148304e+00 3.458982510927122611e+00 -5.893655006105101180e+00 -1.086059294871829950e+00
-8.504509552584995618e+02 -7.152990521289828152e-01 1.510852965056732167e+00 6.066659860766322049e-02 -6.945800741036614490e+00
-8.494509247390587916e+02 -1.019116425424327588e+01 1.152357170933354347e+01 -7.447875881402303833e+00 -1.046773284596152820e+01
-8.484508942196180215e+02 -1.559271141364678037e+01 2.187417513819665871e+01 -1.312098675853919261e+01 -5.123480900347798794e+00
-8.474508637001770239e+02 -8.724617726974029708e+00 -6.949348266403383434e+00 3.092374294756661968e+01 7.527356694205913357e-01
