0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.820009644153910970e-05 -8.939459534061666712e-04 -1.252025144822255310e-05
1.964001928830782194e-04 -3.070567409650757067e-03 -4.325064091972308369e-05
2.946002893246173291e-04 -4.139796185024933149e-03 -8.919920210246346502e-05
3.928003857661564388e-04 -4.627846589828996972e-03 -1.422579966174453256e-04
4.910004822076955485e-04 -4.928244813685670085e-03 -1.945386700072049225e-04
5.892005786492346582e-04 -5.254070535150129513e-03 -2.457333424217722387e-04
6.874006750907737679e-04 -5.622904380274977056e-03 -2.958873031047914775e-04
7.856007715323128776e-04 -6.039134533946059064e-03 -3.450142459541894022e-04
8.838008679738519873e-04 -6.501726165975348255e-03 -3.931041160740278537e-04
9.820009644153910970e-04 -7.007328186033426679e-03 -4.401412213155708633e-04
1.080201060856930207e-03 -7.551372226094897784e-03 -4.861181434080208202e-04
1.178401157298469316e-03 -8.128618776399882534e-03 -5.310381462095392201e-04
1.276601253740008426e-03 -8.733500542744049300e-03 -5.749086948753756154e-04
1.374801350181547536e-03 -9.361306137303277916e-03 -6.183941086419508792e-04
1.473001446623086646e-03 -9.979778854117559578e-03 -6.628624630820922686e-04
1.571201543064625755e-03 -1.040730503461845778e-02 -7.087317053901642360e-04
1.669401639506164865e-03 -1.087344189553271501e-02 -7.555410998520528231e-04
1.767601735947703975e-03 -1.132362254807877354e-02 -8.025875194334730189e-04
1.865801832389243084e-03 -1.180247137368556701e-02 -8.494976657402730780e-04
1.964001928830782194e-03 -1.230520361616020339e-02 -8.963230427298185749e-04
2.062202025272321521e-03 -1.283084723202490215e-02 -9.432459855815977789e-04
2.160402121713860413e-03 -1.337594660629075338e-02 -9.902862950639246264e-04
2.258602218155399306e-03 -1.393661315957642720e-02 -1.037285032202817005e-03
2.356802314596938633e-03 -1.450911525939284005e-02 -1.084107442420645427e-03
2.455002411038477959e-03 -1.509012549726918354e-02 -1.130802880334158631e-03
2.553202507480016852e-03 -1.553189363174599033e-02 -1.177550970714946656e-03
2.651402603921555745e-03 -1.610211399843591157e-02 -1.224469380599657641e-03
2.749602700363095072e-03 -1.655422390780639241e-02 -1.271494687762242306e-03
2.847802796804634398e-03 -1.706135977180943744e-02 -1.318454378429123695e-03
2.946002893246173291e-03 -1.757516792798457031e-02 -1.365244770863682832e-03
3.044202989687712184e-03 -1.810652596324689029e-02 -1.411929744563167333e-03
3.142403086129251510e-03 -1.865111861730851112e-02 -1.458667613110264894e-03
3.240603182570790837e-03 -1.920645105128918756e-02 -1.505550095180296834e-03
3.338803279012329730e-03 -1.976949247596294576e-02 -1.552517539494147059e-03
3.437003375453868623e-03 -2.031765990399304195e-02 -1.599427777296114029e-03
3.535203471895407949e-03 -2.082288291615324444e-02 -1.646200325512836527e-03
3.633403568336947276e-03 -2.131833109527778852e-02 -1.692890144340708503e-03
3.731603664778486169e-03 -2.182087752413472762e-02 -1.739624499896308320e-03
3.829803761220025062e-03 -2.233616325457478749e-02 -1.786474322625508692e-03
3.928003857661564388e-03 -2.286422066716215298e-02 -1.833389659077511256e-03
4.026203954103103715e-03 -2.340352205776400837e-02 -1.880257053539935485e-03
4.124404050544643041e-03 -2.395196209505932178e-02 -1.927014266266269347e-03
4.222604146986181500e-03 -2.450737450117807664e-02 -1.973706946318998408e-03
4.320804243427720827e-03 -2.506762729685218030e-02 -2.020436565794625581e-03
4.419004339869260153e-03 -2.550998799610987994e-02 -2.067257964927193999e-03
4.517204436310798613e-03 -2.607587467432700978e-02 -2.114129465098812943e-03
4.615404532752337939e-03 -2.658787113895850693e-02 -2.160960163359959638e-03
4.713604629193877266e-03 -2.710202993347785722e-02 -2.207701625366098597e-03
4.811804725635416592e-03 -2.762943177518199095e-02 -2.254391863357341035e-03
4.910004822076955919e-03 -2.816608803521957263e-02 -2.301112229815771570e-03
5.008204918518494378e-03 -2.871100861899378992e-02 -2.347905105398240440e-03
5.106405014960033704e-03 -2.926194070068811534e-02 -2.394735022721761371e-03
5.204605111401573031e-03 -2.981691163325943944e-02 -2.441528034910334273e-03
5.302805207843111490e-03 -3.027408471601242268e-02 -2.488245755102980183e-03
5.401005304284650817e-03 -3.083373675551272577e-02 -2.534919712775263352e-03
5.499205400726190143e-03 -3.135351831601425332e-02 -2.581615203234832821e-03
5.597405497167729470e-03 -3.186661970426944018e-02 -2.628364424413121188e-03
